lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
# Adaptation terminated
# Step size = 0.220592
# Diagonal elements of inverse mass matrix:
# 0.0250883, 0.163609, 0.0108166, 0.0168376, 0.00210225, 0.00636659, 0.000555441, 0.079654, 0.492413, 0.00233053, 0.00578739, 0.00378144, 0.048682, 0.0239143, 0.0212116, 0.161747, 0.0279692, 0.0253528, 0.0480812, 0.0432333, 0.0857073, 0.0286794
9.24098,0.998186,0.220592,5,31,0,3.09199,0.0453,0.359131,4.21442,3.63813,11.4813,5.89063,19.0464,1.85157,0.0792479,8.34523,5.41533,7.40762,2.32337,3.6782,3.94711,4.08178,3.14585,3.60119,2.73613,2.90348,1.97028,3.34345,6.53779,7.31633,15.4284,9.97241,22.1922,5.45276,2.81538,11.2487,7.38561,10.7511,0.774456,1.22607,1.3157,1.36059,1.04862,1.2004,0.912044,0.967828,0.656761,1.11448,0.952794
12.4429,0.945571,0.220592,5,31,0,-0.766649,-0.111827,0.251014,4.00524,3.94422,11.1473,6.1473,18.5018,1.121,0.835008,8.62812,6.21637,7.58661,2.12996,3.34556,4.25556,2.74418,3.84136,4.20189,2.37945,2.47855,1.96456,2.9051,6.13521,7.28978,15.4029,8.89148,22.3432,5.32289,3.21446,11.1067,8.18092,10.4917,0.709988,1.11519,1.41852,0.914728,1.28045,1.40063,0.793151,0.826184,0.654853,0.968366,1.28674
12.0858,0.738168,0.220592,5,31,0,-0.155016,0.0627517,0.291475,4.08301,3.81481,10.8686,5.67924,18.9094,1.00177,0.812407,8.00797,5.43414,7.29292,2.25677,3.74625,4.12462,2.69411,3.14621,4.25326,1.82507,2.62876,2.3675,3.49139,6.33978,7.56106,14.9932,8.37335,22.0556,5.25503,2.63748,10.6367,7.80164,10.7843,0.752257,1.24875,1.37487,0.898037,1.04874,1.41775,0.608358,0.876252,0.789167,1.1638,1.051
10.2004,0.848942,0.220592,4,15,0,-2.93841,0.0404814,0.33858,4.26447,3.52931,10.6044,6.16737,18.8065,1.2496,0.561272,7.92753,5.36501,7.65077,2.08623,3.90823,4.7496,3.79416,3.33506,3.78738,2.15768,3.06412,2.46946,3.52349,6.3507,7.43754,15.354,9.96153,22.1415,5.03698,2.71895,10.9917,7.83447,11.1743,0.69541,1.30274,1.5832,1.26472,1.11169,1.26246,0.719227,1.02137,0.823153,1.1745,1.35148
10.1222,0.98817,0.220592,4,31,0,-4.1747,0.111738,0.282692,3.67917,3.59074,11.5197,6.13066,19.4439,1.69768,0.537002,7.88813,6.33894,7.2635,2.76564,3.88189,3.96626,2.35031,2.58196,3.39328,2.30247,3.14136,1.6485,3.95088,6.44481,7.47263,15.4859,8.48097,22.0259,5.09096,2.83947,11.0295,7.98744,11.2144,0.921879,1.29396,1.32209,0.783438,0.860652,1.13109,0.767488,1.04712,0.549499,1.31696,1.41348
7.39331,0.922056,0.220592,4,31,0,-1.67288,-0.259087,0.31204,4.78424,3.69253,11.8432,5.75061,19.3359,1.98736,0.439301,8.56298,5.93836,7.80208,1.84282,3.72658,3.54381,3.32536,2.56873,3.08391,1.94921,2.43912,1.87194,3.33872,6.62706,7.4191,15.387,9.07597,21.9046,5.07126,2.38851,11.0021,7.8103,11.1408,0.614273,1.24219,1.18127,1.10845,0.856245,1.02797,0.649737,0.813041,0.623979,1.11291,0.722956
7.21653,0.992147,0.220592,4,31,0,3.56105,0.136362,0.499022,3.96615,3.36824,11.3015,5.24565,19.087,1.63447,0.533575,9.10376,6.36826,7.30275,2.21495,4.0422,4.15682,3.11916,3.08174,3.65103,2.73433,1.62562,1.15085,3.83747,6.1811,7.41044,15.4583,8.36481,22.1687,5.2855,3.26791,10.7294,7.51911,11.1402,0.738317,1.3474,1.38561,1.03972,1.02725,1.21701,0.911444,0.541875,0.383616,1.27916,0.970676
12.5978,0.977766,0.220592,4,15,0,-0.699092,-0.0583595,0.335656,4.09599,4.12783,10.8991,6.53934,18.5978,1.6084,0.750012,8.7977,5.64534,7.64706,2.39746,3.44893,4.6292,2.46929,3.46379,3.7174,2.21241,1.73963,2.00461,3.37828,6.49346,7.57677,15.5283,9.00863,22.0616,5.3258,2.96243,10.5373,7.64995,11.0253,0.799155,1.14964,1.54307,0.823096,1.1546,1.23913,0.737471,0.579876,0.668203,1.12609,0.674544
9.81271,0.750365,0.220592,4,31,0,4.72298,-0.329277,0.43348,3.94137,4.32833,10.887,6.09092,19.073,2.58714,0.888797,8.89269,6.07773,7.02085,1.90369,3.19425,4.35769,3.73505,2.93789,2.89396,1.83831,2.09067,2.0178,3.27052,5.84507,7.52257,15.2447,9.82597,22.0109,5.4811,2.7271,10.9834,8.09553,10.2914,0.634565,1.06475,1.45256,1.24502,0.979297,0.964652,0.612769,0.69689,0.672598,1.09017,0.575117
4.79179,0.832411,0.220592,4,15,0,2.56147,-0.229772,0.347578,4.17476,4.69348,11.7489,6.68661,19.2673,3.04567,1.16497,8.49589,6.41343,7.7449,2.55864,3.17774,3.51998,2.35989,3.33398,2.38833,1.47931,2.01911,1.6109,3.286,6.73339,7.87122,15.2689,9.0465,22.6013,5.434,2.64428,10.515,8.02433,11.0309,0.852879,1.05925,1.17333,0.786629,1.11133,0.79611,0.493104,0.673036,0.536968,1.09533,0.7762
12.7339,0.978364,0.220592,4,31,0,1.17571,0.0529518,0.163298,3.93806,3.81214,11.4064,5.91018,19.5396,1.82536,0.424733,8.60551,5.61026,7.99373,2.55893,3.75102,4.15398,2.50644,2.79713,3.3699,2.68229,2.13436,2.23987,2.89262,6.49699,7.56316,15.5604,8.41662,22.3368,5.19526,3.10702,10.7399,7.85013,10.8863,0.852977,1.25034,1.38466,0.83548,0.932377,1.1233,0.894095,0.711455,0.746622,0.964206,0.885834
6.17181,0.757415,0.220592,5,31,0,-0.00467249,-0.37751,0.544597,4.32147,4.14165,11.3394,6.3226,19.6307,2.25325,1.40426,8.38354,6.79241,7.1998,2.40388,3.35205,3.75781,2.81822,2.40987,3.03892,1.10995,2.753,1.3511,3.25354,6.72535,7.49371,15.0972,9.14082,22.0406,5.29217,2.51421,11.1365,8.14351,10.4533,0.801292,1.11735,1.2526,0.939406,0.80329,1.01297,0.369983,0.917668,0.450366,1.08451,0.848415
4.86552,0.886872,0.220592,5,31,0,4.05976,-0.072605,0.268214,4.56581,3.72563,10.9367,6.6362,18.6941,1.58225,0.135926,8.8861,5.62669,7.70231,2.14188,3.88569,4.6583,3.77817,3.67529,3.8033,2.65096,2.16352,2.05215,2.20241,6.70769,7.61133,15.595,10.4144,22.3694,5.38555,2.78689,11.0496,7.67885,9.90472,0.713962,1.29523,1.55277,1.25939,1.2251,1.26777,0.883653,0.721175,0.684051,0.734137,0.614043
9.80456,0.991391,0.220592,3,7,0,0.124877,-0.0604335,0.326784,4.53171,4.06491,10.7579,6.78314,18.6602,1.54843,0.196751,9.03891,5.62538,8.16348,1.81648,3.53455,4.51614,3.19761,3.6464,3.93721,2.80338,2.14373,2.29932,2.60843,6.34819,7.59946,15.2741,9.98075,22.3066,5.48564,3.00013,11.1826,7.92469,10.7719,0.605492,1.17818,1.50538,1.06587,1.21547,1.3124,0.934459,0.714578,0.766439,0.869475,0.537812
5.06657,0.72769,0.220592,4,31,0,2.39663,0.0460056,0.473455,3.69247,3.98412,11.7565,5.45473,18.6879,2.17686,0.524974,8.5265,6.95231,6.6947,2.72547,3.7444,3.79299,3.66003,3.44649,3.66018,2.55513,2.74075,1.14426,3.74775,6.41795,7.72852,15.5495,9.11476,22.1344,5.83704,3.0801,11.2673,8.09657,10.4425,0.908491,1.24813,1.26433,1.22001,1.14883,1.22006,0.85171,0.913585,0.381419,1.24925,1.04404
12.6888,0.995247,0.220592,4,15,0,1.32126,-0.0747343,0.222461,4.00792,3.92093,10.9814,6.52237,19.4524,2.53383,0.766405,8.37959,5.53822,7.07031,2.72294,3.50226,4.52089,2.89099,2.66324,3.21306,2.03138,2.48718,2.54679,3.46308,6.73086,7.4232,15.5023,9.41336,22.1156,5.74688,2.79779,10.8668,8.08501,10.5334,0.907646,1.16742,1.50696,0.963662,0.887748,1.07102,0.677128,0.829061,0.84893,1.15436,1.31189
14.5136,0.592133,0.220592,3,15,0,2.26289,-0.104314,0.266754,4.05946,3.79851,11.3014,6.22535,19.2234,2.29472,0.669655,8.17762,6.02217,7.27823,2.2343,3.87791,4.32771,2.52762,2.76777,2.80258,2.03079,2.47965,2.06802,2.90788,6.29376,7.67643,15.6292,8.75297,21.9912,5.09729,2.70044,10.6573,8.0902,10.1861,0.744767,1.29264,1.44257,0.84254,0.92259,0.934192,0.676929,0.826551,0.689341,0.969294,0.822579
12.9365,0.918436,0.220592,4,15,0,-8.54631,0.0482053,0.259646,3.74251,3.66334,11.3853,5.65603,19.2394,1.7071,0.30885,8.57777,6.16369,7.34255,2.56495,4.01653,4.2414,2.92347,2.81271,3.29327,2.27393,2.25729,2.00988,2.96376,6.30746,7.67987,15.6267,8.5795,22.0521,5.00037,2.58278,10.8351,8.17356,10.3063,0.854985,1.33884,1.4138,0.974489,0.93757,1.09776,0.757977,0.75243,0.669959,0.987919,0.589989
13.8684,0.751436,0.220592,4,31,0,1.08232,0.018854,0.169276,3.13666,3.8027,11.2471,5.76723,19.6201,1.65031,0.493284,8.5481,5.69782,7.64582,2.94396,3.65125,3.97938,3.38473,2.78566,3.49485,2.64747,2.48986,2.05796,3.33386,6.08062,7.45395,15.2265,9.15197,22.4058,5.14515,3.14075,11.038,7.75578,10.9797,0.981321,1.21708,1.32646,1.12824,0.928553,1.16495,0.882489,0.829952,0.685987,1.11129,1.18499
6.00218,0.894515,0.220592,4,15,0,0.510984,-0.0244029,0.203777,4.09914,4.23695,11.1164,7.39772,18.8483,2.35631,0.347113,8.6688,4.7659,7.61587,2.56485,3.39404,4.25516,2.28331,2.89225,2.84157,2.45942,2.43679,2.7227,3.17434,6.66399,7.63099,15.3716,9.68103,21.7406,5.19788,2.80654,11.1056,7.4886,10.7902,0.854951,1.13135,1.41839,0.761104,0.964082,0.947191,0.819808,0.812264,0.907567,1.05811,1.169
3.24187,0.760571,0.220592,5,31,0,6.03729,0.00305328,0.460058,3.80043,3.30804,11.8793,4.89828,19.7088,1.29965,1.29819,8.40008,7.04808,7.92103,2.25005,4.16896,3.304,4.55647,2.90945,4.03194,1.60596,2.59248,1.29497,2.91621,6.05048,7.47699,15.1833,9.45475,22.6183,5.33159,2.90416,10.9926,8.34305,10.8372,0.750016,1.38965,1.10133,1.51882,0.969816,1.34398,0.535322,0.864159,0.431655,0.972071,3.90882
8.33277,0.865135,0.220592,4,15,0,11.1937,-0.208439,0.240667,4.21568,4.48359,11.8037,7.33279,19.6417,2.56747,0.491241,9.08502,5.43644,7.4349,1.79377,2.96757,3.78792,2.44249,2.4151,2.37208,2.42355,1.89872,2.37499,2.99385,6.00946,7.45116,15.5917,9.77528,22.0568,4.93955,2.91479,10.9837,7.81143,10.4287,0.597924,0.98919,1.26264,0.814164,0.805033,0.790693,0.807851,0.632908,0.791663,0.997949,0.72371
9.27094,0.903488,0.220592,5,31,0,3.07309,0.0455111,0.252391,3.61368,3.75429,10.3994,6.4174,18.8646,1.44389,0.991325,8.388,5.2409,6.78362,2.17051,3.67744,4.98673,3.82994,3.52846,3.71409,1.86589,2.61628,2.87165,4.06609,5.78419,7.43173,15.3862,10.2473,22.3931,5.15798,2.85722,11.0043,8.11255,10.8497,0.723503,1.22581,1.66224,1.27665,1.17615,1.23803,0.621965,0.872095,0.957216,1.35536,0.783549
4.11649,0.881474,0.220592,5,31,0,2.43273,-0.149318,0.276559,4.40714,3.28393,12.0587,5.89301,19.5161,1.91682,0.457837,8.39199,6.7643,8.27217,2.351,4.24122,2.85543,4.21064,2.73366,2.94708,2.29926,2.31791,1.28581,2.41833,6.75814,7.52515,14.9142,10.1036,22.2498,4.8639,2.7571,10.7099,8.05011,10.6905,0.783666,1.41374,0.951809,1.40355,0.911221,0.982361,0.76642,0.772635,0.428605,0.80611,0.76646
-0.222296,0.876864,0.220592,4,15,0,12.263,-0.307807,0.395273,4.7133,5.1268,11.0709,6.40498,19.343,1.12536,1.25962,9.093,5.2719,8.16137,1.88172,2.49183,3.69705,1.21178,2.69977,4.52092,1.57143,1.48801,2.39952,2.26654,6.59502,7.61862,14.7679,7.61676,22.0427,5.64628,2.83106,10.581,7.67141,10.4279,0.627239,0.830608,1.23235,0.403927,0.899924,1.50697,0.523811,0.496003,0.799839,0.755512,0.60923
5.40452,0.983179,0.220592,5,31,0,11.066,-0.000273247,0.600101,3.57939,3.7502,10.7162,6.16176,18.6155,1.31956,0.515129,7.53675,6.05985,7.12246,2.26309,3.91986,4.55788,1.47475,3.78388,4.33855,2.29674,3.67165,2.11398,3.56765,5.84248,7.67006,15.2741,7.63651,22.3994,5.65811,2.81186,11.2084,8.17383,10.6901,0.754363,1.30662,1.51929,0.491584,1.26129,1.44618,0.765579,1.22388,0.704658,1.18922,0.362246
6.38093,0.942221,0.220592,4,15,0,1.88686,0.136893,0.357998,4.14346,3.6194,11.0219,6.28972,18.6389,1.64183,1.12248,7.33978,6.1602,6.63862,2.37266,3.83918,4.2505,1.75895,3.46847,3.49547,1.88386,3.14278,1.38716,3.98191,6.51612,7.45859,15.2724,8.04867,22.1074,5.13731,3.00634,10.4826,7.54736,10.6205,0.790887,1.27973,1.41683,0.586315,1.15616,1.16516,0.627954,1.04759,0.462388,1.3273,1.12276
7.60722,0.935859,0.220592,5,31,0,2.37399,-0.000465815,0.345296,3.91837,3.91044,11.2921,6.20362,19.4519,1.88173,0.798687,9.50109,5.67099,8.12748,2.13276,3.52735,3.95002,1.97852,2.55181,3.22213,2.2796,1.24906,1.71257,2.27499,6.05113,7.43779,15.2421,8.18213,22.0037,5.10386,3.07829,10.7502,7.38356,10.4025,0.710921,1.17578,1.31667,0.659506,0.850604,1.07404,0.759867,0.416355,0.570856,0.758329,1.63181
7.29045,0.955803,0.220592,4,15,0,1.6451,-0.268417,0.509828,3.75923,3.98657,11.7032,6.90991,19.4141,1.89612,0.874722,9.20189,5.95166,8.24344,2.54613,3.6423,3.61754,2.10016,2.75698,3.09263,1.88117,1.36191,1.34469,2.58155,6.30535,7.62887,15.3207,9.01007,22.1711,4.98875,2.75589,10.5638,7.29636,10.825,0.848709,1.2141,1.20585,0.700054,0.918993,1.03088,0.627057,0.453971,0.448231,0.860517,0.704147
12.0411,0.991572,0.220592,4,15,0,0.86519,-0.320099,0.374396,4.29034,3.85629,11.4668,5.29083,19.3041,1.766,0.863845,8.44743,5.88151,7.64946,1.93929,3.56478,3.84987,2.61344,2.48344,3.81238,1.9212,2.52435,1.9413,2.71524,6.22963,7.42107,15.3167,7.90426,21.7875,5.57838,2.78505,10.9718,7.82281,10.3647,0.646431,1.18826,1.28329,0.871146,0.827812,1.27079,0.640402,0.84145,0.647099,0.90508,0.633428
6.39384,0.694687,0.220592,4,15,0,2.88254,-0.0281616,0.239234,4.55663,4.48458,11.0053,5.55749,20.0402,1.87015,0.567874,8.33842,5.62164,8.0675,1.65075,3.08008,3.89763,1.6692,2.43481,3.14675,2.35071,2.30807,2.04509,2.73221,6.20739,7.56466,14.9029,7.22669,22.475,5.0169,2.91859,10.6465,7.66673,10.7997,0.550251,1.02669,1.29921,0.5564,0.811604,1.04892,0.783571,0.769355,0.681696,0.910736,0.81158
5.65835,0.927556,0.220592,4,31,0,9.9847,0.16479,0.487829,3.82003,3.00009,12.0093,6.68872,19.2192,2.08566,0.468198,9.20496,6.4324,7.16741,2.68166,4.46458,3.51042,4.38429,3.28547,3.46282,2.84048,1.59124,1.62353,3.44103,6.50169,7.46468,15.5197,11.073,22.5047,5.54848,3.30868,10.7962,8.05593,10.6084,0.893888,1.48819,1.17014,1.46143,1.09516,1.15427,0.946828,0.530415,0.541175,1.14701,2.28344
5.9469,0.991528,0.220592,5,31,0,1.89011,-0.195836,0.439384,4.15667,4.53062,10.6605,5.52212,19.8604,1.91341,1.09521,7.79595,6.00768,7.67541,1.76677,2.80541,5.03627,1.38601,2.09878,3.6398,2.20094,2.92351,2.08787,2.89766,5.92344,7.33602,15.6967,6.90813,21.9592,5.55321,3.29615,10.7195,8.09555,10.5731,0.588922,0.935136,1.67876,0.462004,0.699593,1.21327,0.733647,0.974504,0.695957,0.965887,0.952443
7.88018,0.882288,0.220592,4,15,0,7.554,-0.313834,0.557267,4.33587,4.51756,10.709,7.28483,19.4786,2.36865,1.16573,8.96918,6.44615,7.54844,1.78822,2.85423,4.73913,1.84801,2.76052,2.91698,2.12821,1.89935,1.37672,2.99284,6.12408,7.37178,15.4481,9.13285,22.2391,5.28562,3.29394,10.8685,7.82287,10.5413,0.596072,0.951409,1.57971,0.616004,0.920174,0.972325,0.709403,0.633116,0.458905,0.997614,0.337043
4.99069,0.528679,0.220592,5,31,0,9.38115,-0.0562124,0.396775,4.1839,3.34273,11.6794,4.94274,19.4245,1.57104,0.250807,8.22199,5.8863,8.26629,1.9004,4.1092,3.53377,4.8563,2.6491,4.26171,2.14626,2.54112,2.153,2.25102,6.0843,7.45193,15.2131,9.79904,22.0736,5.83275,2.39707,10.7631,8.03931,10.5173,0.633468,1.36973,1.17792,1.61877,0.883033,1.42057,0.71542,0.847038,0.717668,0.750341,1.39022
3.62363,0.990158,0.220592,4,31,0,8.46776,-0.201923,0.228114,3.2302,4.26958,11.3827,7.26346,19.1975,2.02176,0.47691,8.16132,5.92477,6.86011,3.0311,3.41947,4.03901,1.98831,2.88928,2.82455,2.99976,2.73392,2.05436,3.57928,6.2613,7.68905,15.4217,9.25177,22.0868,4.84631,3.47667,10.8952,7.97913,10.4394,1.01037,1.13982,1.34634,0.662771,0.963095,0.941516,0.99992,0.911307,0.684787,1.19309,1.03005
6.7307,0.920444,0.220592,5,31,0,9.5062,-0.148144,0.245316,3.18669,4.33799,11.1564,6.66336,18.7973,2.61209,0.49597,8.37733,6.42394,6.73433,2.59927,3.24135,4.44168,2.23957,2.95892,3.07119,2.1245,2.39025,1.55971,3.70751,5.78596,7.57934,15.5981,8.90293,21.7562,5.68328,2.62047,10.7676,7.98364,10.4418,0.866424,1.08045,1.48056,0.746523,0.986306,1.02373,0.708166,0.796749,0.519902,1.23584,0.942095
9.23758,0.977156,0.220592,5,31,0,6.04858,-0.201154,0.316071,4.71665,3.80395,11.4991,5.64244,19.5263,1.36035,0.395382,8.62158,5.76992,8.33291,1.40992,3.82649,3.58367,2.34132,2.42903,3.81307,2.13279,1.92399,2.17522,2.17892,6.12657,7.63044,15.0827,7.98376,21.9554,5.17341,2.52818,10.5456,7.94514,10.5118,0.469973,1.2755,1.19456,0.78044,0.809676,1.27102,0.710931,0.64133,0.725073,0.726307,0.931531
11.5996,0.820258,0.220592,4,31,0,1.08265,0.0303117,0.268086,3.02257,3.7504,11.3602,6.65857,18.8115,2.36957,0.999267,8.41986,5.86403,7.11092,3.1004,3.71194,4.20581,4.12827,3.33985,2.92356,2.32463,2.57496,1.93067,3.77819,6.12296,7.46234,15.566,10.7868,22.1513,5.29313,3.3239,10.9948,7.7947,10.8891,1.03347,1.23731,1.40194,1.37609,1.11328,0.974521,0.774877,0.858321,0.643555,1.2594,0.694041
11.8526,0.932503,0.220592,4,15,0,-4.68001,-0.0130228,0.0994167,3.84575,4.41528,11.775,5.84556,19.1837,1.61099,0.275455,8.09513,5.12248,7.97344,2.54534,3.01521,3.62343,3.62518,2.85642,3.28939,2.98701,3.08816,2.73839,2.89595,6.39109,7.43049,15.3985,9.47074,22.0401,4.90038,3.26247,11.1833,7.86088,10.8694,0.848447,1.00507,1.20781,1.20839,0.952142,1.09646,0.995671,1.02939,0.912798,0.965316,0.95812
12.4385,0.912365,0.220592,4,15,0,-1.73224,-0.0710871,0.205175,3.93464,4.27141,11.3708,5.78023,19.3571,1.53947,0.303285,7.90136,5.61924,7.46577,2.32337,3.18527,3.64082,2.45602,3.06329,4.29321,2.33127,2.84767,2.45554,3.00038,6.25801,7.45668,15.0116,8.23625,22.4204,5.83267,2.63455,10.749,8.07478,10.4662,0.774457,1.06176,1.21361,0.818672,1.0211,1.43107,0.777089,0.949223,0.818515,1.00013,0.891871
8.22044,0.815697,0.220592,5,31,0,-0.482018,-0.0357358,0.300445,3.80663,4.04808,10.7878,5.91883,19.149,1.51122,0.612283,8.12544,5.21899,7.6364,2.3861,3.54813,5.17352,3.64847,2.82252,3.42501,2.52427,2.74248,2.15842,3.1349,6.19273,7.59622,15.9613,9.5673,21.9716,4.93623,3.13655,10.8679,7.3774,10.7713,0.795367,1.18271,1.72451,1.21616,0.940841,1.14167,0.841423,0.91416,0.719472,1.04497,0.912477
5.14234,0.969222,0.220592,4,31,0,4.47959,0.0543318,0.298776,4.34232,3.69854,10.6159,5.9071,19.4721,1.17628,0.919862,8.16311,7.00025,7.07498,1.9043,3.85007,4.90503,2.79843,3.19687,4.50942,1.97553,2.63254,1.59615,3.36197,6.24661,7.54861,15.5209,8.70553,22.669,5.6857,2.89539,10.7957,8.5964,10.437,0.634765,1.28336,1.63501,0.932808,1.06562,1.50314,0.65851,0.877514,0.532049,1.12066,0.781465
4.72399,0.972334,0.220592,4,15,0,4.55262,-0.0465554,0.446855,4.04647,3.4133,9.91134,5.95402,19.2496,0.985357,0.841795,8.44501,5.27556,7.01924,2.17706,4.1352,5.66231,2.75487,2.52977,4.10946,1.95169,2.49622,2.00446,3.84319,6.22353,7.5485,15.5736,8.70889,21.7794,5.09482,2.79349,10.9412,7.28002,10.8624,0.725686,1.3784,1.88744,0.918289,0.843258,1.36982,0.650565,0.832072,0.668155,1.28106,1.05038
8.85333,0.884664,0.220592,4,31,0,9.70573,-0.17692,0.347012,4.4637,4.17618,10.5612,6.81932,19.8002,2.4284,0.795349,7.95176,6.41523,7.27749,1.7833,3.62691,5.10237,1.60045,2.46905,3.19537,1.72666,2.82608,1.30492,3.35036,6.24699,7.80309,15.6635,8.41976,22.2692,5.62377,2.52201,10.7778,7.72015,10.6279,0.594433,1.20897,1.70079,0.533482,0.823016,1.06512,0.575553,0.942027,0.434973,1.11679,0.782438
6.78085,0.937621,0.220592,4,31,0,3.60862,-0.069931,0.368291,3.99125,3.99916,11.5165,4.69358,19.6109,1.61934,0.534814,8.01831,6.29378,6.76261,2.09507,3.48646,3.96583,3.66337,2.39938,4.01319,2.15231,2.80496,1.94972,3.44237,6.08632,7.48562,15.4823,8.35695,22.0103,5.63252,2.68713,10.8233,8.2435,10.205,0.698357,1.16215,1.32194,1.22112,0.799795,1.33773,0.717438,0.934988,0.649906,1.14746,1.48754
5.63282,0.789478,0.220592,5,31,0,10.3455,-0.305854,0.370516,4.2417,3.63519,10.9613,6.7934,18.6452,2.08083,0.645879,9.02583,6.79278,8.43205,1.90726,4.1003,4.54991,0.886194,3.49212,3.42446,2.15464,1.63787,1.48728,2.02853,6.14896,7.73549,15.5112,7.6796,22.1373,5.50529,2.80052,10.6637,8.28006,10.4606,0.635755,1.36677,1.51664,0.295398,1.16404,1.14149,0.718214,0.545955,0.495761,0.676176,0.844695
-1.78829,0.866697,0.220592,4,31,0,10.9779,-0.123256,0.664404,3.78116,4.53978,10.4533,6.47235,19.46,2.40088,0.125323,9.28023,6.56163,7.86904,2.7864,2.92036,5.12768,3.00268,2.66455,3.11561,2.4632,1.56902,0.805354,2.04703,6.56756,7.46014,15.581,9.47503,22.1246,5.51649,2.58852,10.8493,7.36698,9.91607,0.9288,0.973454,1.70923,1.00089,0.888185,1.03854,0.821065,0.523007,0.268451,0.682344,1.2846
5.67653,0.768622,0.220592,4,31,0,8.78807,-0.206607,0.49086,4.7162,3.08236,11.108,5.68623,18.7292,1.66092,1.67848,9.32612,5.99487,6.97229,1.6497,4.33711,4.14322,2.22504,3.51275,3.44456,1.21584,1.51721,1.81162,2.97439,6.3659,7.41946,15.2513,7.91127,22.242,5.10547,2.89432,10.8433,7.80648,9.94669,0.549899,1.4457,1.38107,0.741681,1.17092,1.14819,0.405279,0.505736,0.603872,0.991465,1.05354
3.23598,0.989414,0.220592,5,31,0,8.82659,-0.344534,0.52548,4.13312,3.29061,11.627,6.32002,19.7692,0.810542,1.85096,9.0898,6.16808,6.9459,1.82613,3.98281,4.07417,1.68352,2.48348,4.48095,1.01791,1.54548,1.80441,4.16059,5.95925,7.27342,15.7011,8.00354,22.2527,5.29149,2.86887,10.6353,7.9725,11.1065,0.608711,1.3276,1.35806,0.561172,0.827825,1.49365,0.339303,0.515162,0.601471,1.38686,1.83514
1.76109,0.276391,0.220592,4,31,0,12.1986,-0.603825,0.442485,4.44954,3.38488,11.2822,6.23394,19.3004,1.22364,1.41136,9.15991,5.94792,6.84536,1.98637,4.4246,3.75582,2.94639,2.68143,4.21435,1.09874,1.75464,1.60968,3.38371,6.43591,7.80948,15.038,9.18033,21.9818,5.43799,2.5101,10.9146,7.5576,10.2291,0.662125,1.47487,1.25194,0.982129,0.89381,1.40478,0.366245,0.58488,0.536559,1.1279,0.615993
1.01586,0.91753,0.220592,4,15,0,7.74144,0.399975,0.524946,4.64425,4.60034,10.6546,6.18308,19.1565,1.50028,1.049,9.27012,6.11265,7.48436,1.58651,3.00972,4.09447,2.74223,2.91623,3.75955,1.99668,1.75581,1.51555,2.74786,6.23076,7.61005,14.7491,8.92532,22.0727,5.25983,3.04569,11.0259,7.6282,10.2322,0.528835,1.00324,1.36482,0.914078,0.972077,1.25318,0.665562,0.585271,0.505182,0.915952,1.22379
-1.516,0.904609,0.220592,4,31,0,12.382,0.334251,0.787463,4.89791,4.08308,11.3094,6.72226,19.2537,1.49588,0.85255,8.82709,6.80033,7.76711,1.29762,2.81797,4.45478,2.18371,3.09555,4.09174,1.97932,1.64543,1.65782,3.02126,6.19554,6.90105,15.7642,8.90597,22.3493,5.58762,2.83187,10.4725,8.45815,10.7884,0.432541,0.939322,1.48493,0.727902,1.03185,1.36391,0.659773,0.548476,0.552606,1.00709,2.66551
5.06212,1,0.220592,4,31,0,7.37788,-0.113174,0.655059,4.85239,4.2622,11.1125,5.83336,18.6612,1.78455,1.19052,8.83619,6.2961,7.77911,1.12285,3.15402,4.5067,0.837,3.40562,3.94678,1.472,2.30722,0.988915,2.7875,5.97524,7.41622,15.6192,6.67036,22.0668,5.73133,2.66252,11.1434,7.28502,10.5666,0.374282,1.05134,1.50223,0.279,1.13521,1.31559,0.490666,0.769072,0.329638,0.929166,0.453119
11.1217,0.960128,0.220592,4,31,0,2.3889,-0.333634,0.426603,4.5039,3.61125,11.2017,5.64407,19.1347,1.60916,1.35383,8.21805,6.83596,7.63104,1.80049,4.17411,4.12708,2.52664,3.21777,3.72169,1.40803,2.30108,1.20152,2.79965,6.30439,7.78536,15.3287,8.17072,22.3525,5.33085,2.76187,10.5191,8.03748,10.4307,0.600164,1.39137,1.37569,0.842214,1.07259,1.24056,0.469344,0.767027,0.400508,0.933218,0.781499
