lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
# Adaptation terminated
# Step size = 0.243333
# Diagonal elements of inverse mass matrix:
# 0.0212545, 0.170158, 0.0125525, 0.0189936, 0.00187311, 0.00716267, 0.000546069, 0.0732637, 0.495149, 0.00251012, 0.00535968, 0.00384929, 0.0507979, 0.0243488, 0.0179938, 0.151209, 0.0278725, 0.022268, 0.0383705, 0.0458458, 0.0753044, 0.0289028
3.36507,0.853881,0.243333,5,31,0,15.44,0.163529,0.496545,4.99294,3.68763,10.5308,5.53593,18.2094,2.16153,0.581143,8.27668,6.23496,7.03358,1.09396,3.70511,5.24142,4.96392,4.29488,2.94191,2.21779,2.51513,1.60266,3.09413,6.0869,7.39274,15.7722,10.4998,22.5043,5.10344,2.79894,10.7918,7.83762,10.1277,0.364654,1.23504,1.74714,1.65464,1.43163,0.980636,0.739265,0.838377,0.53422,1.03138,1.14163
7.51714,0.987544,0.243333,4,31,0,2.38143,-0.00308638,0.230874,2.81562,3.89384,12.0267,6.37438,19.8888,1.22729,0.883789,8.49353,5.52518,7.51427,2.9895,3.33447,3.16695,3.23654,2.26324,4.05013,2.21292,2.45139,2.44312,2.71427,5.80512,7.22831,15.1937,9.61092,22.1521,5.27742,3.09671,10.9449,7.9683,10.2285,0.996499,1.11149,1.05565,1.07885,0.754414,1.35004,0.737641,0.817129,0.814373,0.904757,1.14106
5.23144,0.853553,0.243333,3,7,0,2.52379,0.0431136,0.14882,2.67657,3.98489,12.0586,6.55029,20.023,1.24261,0.617835,8.74472,5.44036,7.48996,3.61471,3.4867,3.29663,3.55843,2.29438,3.92583,2.20312,2.28606,2.62282,3.38861,6.29128,7.47159,15.3552,10.1087,22.3174,5.16843,2.82095,11.0308,8.06318,10.8786,1.2049,1.16223,1.09888,1.18614,0.764792,1.30861,0.734372,0.762019,0.874275,1.12954,0.890985
9.22943,0.651845,0.243333,4,15,0,6.32717,-0.00691556,0.31672,2.91693,4.32171,11.4631,6.14688,19.2494,1.11806,0.300534,8.16633,5.66742,7.52114,2.9025,3.24721,3.68822,2.67346,3.0038,4.455,2.79974,2.55678,2.18308,2.87321,5.81942,7.56892,15.1514,8.82034,22.2532,5.57307,3.10027,10.7231,7.8505,10.3944,0.967498,1.0824,1.22941,0.891154,1.00127,1.485,0.933245,0.852261,0.727693,0.957738,1.08644
10.7529,0.980821,0.243333,4,15,0,-3.01107,-0.032865,0.224847,2.99194,4.50828,11.4403,6.57601,19.1627,1.18059,0.350359,8.32111,5.78741,7.56805,3.56452,3.18469,3.85736,2.86218,3.04995,4.0178,2.62056,2.53758,1.97637,2.74191,6.55646,7.69296,15.2976,9.43819,22.2127,5.19839,2.97092,10.8587,7.76378,10.31,1.18817,1.06156,1.28579,0.95406,1.01665,1.33927,0.873521,0.845859,0.658791,0.913971,1.31259
7.79181,0.679611,0.243333,4,15,0,2.39895,-0.123871,0.321406,4.54035,3.63255,11.5823,5.80992,18.7892,2.14986,1.44625,8.21296,5.8628,7.53896,2.01283,4.12007,3.38247,3.08519,3.02336,3.6948,1.69095,2.38164,1.79396,2.75754,6.55318,7.75261,14.9648,8.89512,21.8126,5.84466,3.13721,10.5946,7.65676,10.2965,0.670944,1.37336,1.12749,1.0284,1.00779,1.2316,0.563651,0.793879,0.597985,0.919179,1.00698
3.93815,0.909788,0.243333,4,15,0,7.75364,-0.452284,0.486281,4.51627,3.91142,11.9433,6.2824,19.6894,2.32776,0.873461,8.68208,6.37161,7.21385,1.90815,3.61924,3.23906,1.46236,2.82021,3.78201,2.19014,1.95177,1.17194,3.69926,6.42442,7.53066,15.1824,7.74477,22.5096,6.10977,3.0636,10.6339,7.54355,10.9131,0.636052,1.20641,1.07969,0.487454,0.94007,1.26067,0.730046,0.65059,0.390646,1.23309,0.730423
3.37235,0.800118,0.243333,4,31,0,8.0624,-0.00104867,0.465021,3.26366,3.90602,11.3101,6.17129,19.6766,2.16846,1.06859,8.63276,6.08164,7.22377,3.30722,4.02582,3.97382,1.83245,2.95296,4.03621,1.5096,2.09441,1.54284,3.64632,6.57089,7.93184,15.2839,8.00375,22.6296,6.20467,2.57819,10.7272,7.62448,10.8701,1.10241,1.34194,1.32461,0.610817,0.984319,1.3454,0.5032,0.698138,0.514281,1.21544,1.08137
10.6182,0.993389,0.243333,4,15,0,3.35153,-0.0199315,0.318621,3.85577,4.39285,11.538,6.452,19.7526,1.91793,0.586915,8.58619,6.26586,7.65652,2.66097,3.31262,3.48671,3.8263,2.67315,3.56525,2.29844,2.241,1.2106,3.20578,6.51675,7.70547,15.0247,10.2783,22.4258,5.48318,2.88536,10.8272,7.47647,10.8623,0.886991,1.10421,1.16224,1.27543,0.89105,1.18842,0.766148,0.747001,0.403535,1.06859,1.30109
14.3482,0.998416,0.243333,4,15,0,-8.1621,0.0354116,0.208284,4.09646,3.9107,11.4059,5.91647,18.9095,2.30186,1.00185,8.33913,5.02198,7.64706,2.25091,3.87397,3.8839,3.99096,3.15637,3.11057,2.05491,2.5998,2.63464,2.9967,6.34737,7.78467,15.2898,9.90742,22.0659,5.41243,3.05676,10.9389,7.65662,10.6438,0.750302,1.29132,1.29463,1.33032,1.05212,1.03686,0.68497,0.866601,0.878212,0.998898,1.28899
15.8941,0.920904,0.243333,4,31,0,-9.81725,-0.119846,0.22215,3.85281,3.71668,11.6808,5.77646,19.2312,1.96362,0.901015,8.3483,5.33178,7.58477,2.36784,3.52792,3.65285,2.77154,3.06166,3.25242,1.81416,2.46365,2.77007,3.00081,6.22065,7.2446,15.3336,8.54801,22.2929,5.21605,2.71517,10.8119,8.10185,10.5856,0.78928,1.17597,1.21762,0.923848,1.02055,1.08414,0.60472,0.821215,0.923357,1.00027,0.727315
12.5199,0.844547,0.243333,4,31,0,-5.2053,0.015589,0.237556,3.50686,3.62306,10.8888,5.85189,19.0026,2.06389,0.0735384,7.96904,5.83862,7.60285,2.59646,3.66095,4.48334,4.54487,3.31356,3.09905,2.77419,2.74928,2.07046,2.92876,6.10332,7.28401,15.3722,10.3968,22.3162,5.16294,2.84773,10.7183,7.90908,10.5316,0.865487,1.22032,1.49445,1.51496,1.10452,1.03302,0.924729,0.916425,0.690154,0.976253,1.20295
10.8718,0.862084,0.243333,4,15,0,-5.44842,-0.0814798,0.194506,3.92825,4.13852,11.1435,5.73345,19.4505,2.2294,0.123692,8.62853,5.99075,7.88301,2.37396,2.98325,3.85026,1.8265,2.94,2.93674,2.69277,2.32925,2.04947,3.13157,6.3022,7.12177,14.9937,7.55995,22.3905,5.16614,2.81646,10.9578,8.04022,11.0146,0.79132,0.994417,1.28342,0.608832,0.980001,0.978914,0.897589,0.776418,0.683156,1.04386,0.906176
8.56148,0.954435,0.243333,4,15,0,-2.6812,-0.0911544,0.419896,4.38226,3.89372,11.2773,5.38678,19.871,1.93433,0.285324,8.73034,5.9452,7.43004,1.71778,3.29722,3.83228,3.95817,2.68624,3.32159,2.62431,2.32147,1.83346,3.64222,6.10004,7.19094,15.1096,9.34495,22.5573,5.25592,2.90963,11.0518,7.77866,11.0723,0.572593,1.09907,1.27743,1.31939,0.895413,1.1072,0.87477,0.773824,0.611153,1.21407,1.16087
12.8574,0.876894,0.243333,4,31,0,3.74639,-0.187435,0.229013,3.70934,4.12055,11.8997,6.33288,18.8117,1.77936,0.823596,8.51247,5.77816,8.35878,2.62794,3.0588,3.11035,2.28295,3.59136,3.45872,1.89849,2.37828,2.23445,2.35332,6.33727,7.17935,15.0101,8.61583,22.403,5.23808,2.72209,10.8907,8.01261,10.7121,0.875979,1.0196,1.03678,0.760982,1.19712,1.15291,0.632831,0.792759,0.744818,0.78444,0.580065
12.3731,0.839999,0.243333,5,31,0,-3.60573,0.00501349,0.289662,4.00877,4.1849,11.1539,5.88793,19.3598,2.54043,0.25596,8.37345,5.75698,6.71053,2.07158,3.45009,4.42182,2.37086,2.54953,2.8391,2.64416,2.75428,2.04666,3.83961,6.08035,7.635,15.5757,8.25879,21.9094,5.37953,2.90012,11.1277,7.80365,10.5501,0.690526,1.15003,1.47394,0.790287,0.849842,0.946367,0.881386,0.918093,0.682221,1.27987,0.710295
12.1137,0.828114,0.243333,4,15,0,-3.62987,0.0181787,0.214215,3.6873,3.72821,11.5775,6.15638,18.5697,1.96462,1.05918,7.59084,5.93521,7.71549,2.45024,3.84047,3.8432,3.20325,3.34754,3.56063,2.3518,3.45455,1.94899,2.78701,6.13753,7.56868,15.4207,9.35963,21.9172,5.52525,3.41098,11.0454,7.88421,10.5025,0.816746,1.28016,1.28107,1.06775,1.11585,1.18688,0.783933,1.15152,0.649665,0.929003,1.16204
12.8285,0.960831,0.243333,4,15,0,-5.51298,-0.0309141,0.352842,3.99772,3.5048,11.3201,6.19959,19.2643,2.13543,0.210488,8.84017,5.91793,6.85793,2.2338,4.13343,4.16519,2.63875,2.64138,3.25034,2.87962,2.22611,1.94892,3.51877,6.23152,7.63824,15.4853,8.83834,21.9057,5.38577,3.09011,11.0663,7.86685,10.3767,0.744598,1.37781,1.3884,0.879585,0.880459,1.08345,0.959874,0.742037,0.649639,1.17292,1.06255
11.6914,0.972203,0.243333,4,15,0,-6.05339,-0.0409185,0.217101,4.2599,3.45246,11.6025,5.91276,19.1584,1.5142,0.212245,8.72667,5.1372,7.48999,1.79277,4.12868,3.61282,2.83917,2.8658,3.88162,2.50594,2.41475,2.68903,2.82334,6.05267,7.58114,15.2154,8.75193,22.0242,5.39582,2.71819,11.1414,7.82623,10.3133,0.59759,1.37623,1.20427,0.94639,0.955266,1.29387,0.835315,0.804917,0.896342,0.941113,0.903935
7.49686,0.79481,0.243333,4,15,0,-2.91209,-0.0993344,0.300249,4.30408,3.55611,11.3201,6.09319,19.6133,1.43683,0.229994,8.52989,5.23763,8.28211,2.10814,4.00779,3.84769,3.6146,3.0226,3.88258,2.37197,2.04049,2.68295,2.84043,6.41222,7.5639,15.1678,9.70778,22.6359,5.3194,2.60197,10.5704,7.92059,11.1225,0.702713,1.33593,1.28256,1.20487,1.00753,1.29419,0.790658,0.680163,0.894317,0.94681,1.21748
0.406119,0.499798,0.243333,4,15,0,11.7628,-0.282303,0.415538,3.61904,3.85262,11.3103,6.05386,19.4834,1.75438,1.56043,8.54953,6.30877,7.9518,2.11268,3.69172,4.18125,1.95602,2.26306,3.18714,1.46651,1.77686,0.802871,2.27373,5.73171,7.54434,15.4915,8.00988,21.7465,4.94152,3.02694,10.3264,7.11165,10.2255,0.704226,1.23057,1.39375,0.652006,0.754354,1.06238,0.488836,0.592286,0.267624,0.75791,0.895111
0.821118,0.991936,0.243333,4,15,0,15.4204,-0.329051,0.415453,4.07269,3.41074,11.6415,5.58147,19.6826,2.27816,1.35344,8.70922,5.6172,8.80216,2.12232,4.36955,3.44003,3.61113,2.73892,2.52407,1.30177,2.01902,1.76806,2.40734,6.19501,7.78029,15.0815,9.19261,22.4216,4.80223,2.65521,10.7282,7.38525,11.2095,0.707441,1.45652,1.14668,1.20371,0.912973,0.841358,0.433925,0.673006,0.589353,0.802447,1.08788
1.12254,0.964653,0.243333,4,15,0,14.6747,-0.290441,0.525209,3.86351,2.50389,11.3919,6.48608,20.1175,1.62787,1.76537,8.48514,6.65011,8.40568,1.7921,5.18645,3.78918,2.2647,2.34822,3.79275,0.905473,2.57042,1.30483,2.00112,5.65561,7.69033,15.1811,8.75078,22.4657,5.42062,2.67084,11.0556,7.95495,10.4068,0.597365,1.72882,1.26306,0.7549,0.782739,1.26425,0.301824,0.856806,0.434945,0.667039,1.33231
1.12254,8.8546e-05,0.243333,2,3,0,6.92095,-0.290441,0.525209,3.86351,2.50389,11.3919,6.48608,20.1175,1.62787,1.76537,8.48514,6.65011,8.40568,1.7921,5.18645,3.78918,2.2647,2.34822,3.79275,0.905473,2.57042,1.30483,2.00112,5.65561,7.69033,15.1811,8.75078,22.4657,5.42062,2.67084,11.0556,7.95495,10.4068,0.597365,1.72882,1.26306,0.7549,0.782739,1.26425,0.301824,0.856806,0.434945,0.667039,1.34519
8.01892,0.984589,0.243333,5,31,0,5.87444,-0.198729,0.565167,3.94767,4.78852,10.7045,5.66534,19.0469,2.18732,0.403771,8.76582,6.66481,7.95021,2.23984,2.58002,4.88605,1.4573,3.38766,3.08713,2.71145,2.06511,1.06444,2.6444,6.1875,7.36853,15.5905,7.12264,22.4346,5.27445,3.11522,10.8309,7.72926,10.5946,0.746612,0.860005,1.62868,0.485768,1.12922,1.02904,0.903817,0.688371,0.354814,0.881466,0.516959
6.68689,0.844833,0.243333,5,31,0,6.28652,-0.0254483,0.417863,4.03459,4.25718,10.769,6.22285,19.0336,1.2082,0.130519,7.82079,5.68019,8.38134,2.17078,3.38743,5.03641,3.11331,3.54839,4.06628,2.60487,2.90765,2.15897,2.08122,6.20537,7.64462,15.8054,9.33615,22.582,5.27448,2.73539,10.7284,7.83916,10.4626,0.723593,1.12914,1.6788,1.03777,1.1828,1.35543,0.86829,0.969216,0.719655,0.693741,0.77441
5.98321,0.78853,0.243333,5,31,0,9.65377,-0.112732,0.479499,4.63423,3.83851,10.5377,6.34065,19.8701,1.59457,1.45138,8.31692,6.04557,8.07986,1.72996,3.19953,5.30747,1.79967,2.37605,3.95323,1.18468,2.32801,1.50699,2.38054,6.36419,7.03804,15.8452,8.14032,22.2461,5.5478,2.63606,10.6449,7.55256,10.4604,0.576653,1.06651,1.76916,0.599889,0.792017,1.31774,0.394893,0.776003,0.50233,0.793513,0.792861
5.67134,0.907398,0.243333,4,15,0,6.30884,-0.338061,0.388261,3.80164,3.48469,10.7712,5.4663,20.0322,1.40427,1.09546,8.49876,6.28933,7.9196,2.40079,4.39705,4.58426,2.98881,2.03495,3.6306,1.56368,2.89664,1.80411,2.67823,6.20243,7.88173,15.3555,8.45511,22.0672,5.03487,2.65914,11.3954,8.09344,10.5978,0.800263,1.46568,1.52809,0.996269,0.678317,1.2102,0.521227,0.965546,0.601369,0.892744,1.2457
7.37485,1,0.243333,5,31,0,0.720958,0.175908,0.764975,4.31247,3.77273,11.1853,6.1437,18.6859,1.8313,1.4488,9.52033,6.35875,7.02673,1.88874,3.59239,4.20436,2.29907,3.65799,3.57658,1.07263,1.68007,1.68206,3.50993,6.20121,7.36512,15.3896,8.44277,22.3439,5.40788,2.52143,11.2004,8.04081,10.5367,0.629581,1.19746,1.40145,0.766357,1.21933,1.19219,0.357544,0.560023,0.560687,1.16998,1.65851
5.47809,0.771806,0.243333,5,31,0,5.71052,0.125151,0.457626,4.15704,4.5664,11.3211,5.5326,18.9376,1.49005,1.16175,8.32802,5.4448,7.04401,2.03784,3.25686,4.07459,1.60848,3.34258,3.98586,1.45019,2.01523,2.05937,4.05048,6.19489,7.82326,15.3957,7.14108,22.2802,5.4759,2.61194,10.3433,7.50416,11.0945,0.679282,1.08562,1.3582,0.536161,1.11419,1.32862,0.483396,0.671745,0.686456,1.35016,0.463395
5.43606,0.974874,0.243333,4,15,0,4.78875,-0.348896,0.329422,4.76779,3.92074,10.8913,6.40862,18.7928,1.57373,1.19177,7.79825,5.88855,8.49661,1.39582,3.6111,4.67267,2.79346,3.44342,3.90254,1.62709,2.49083,1.81889,2.39628,6.1636,7.53183,15.564,9.20208,22.2362,5.47627,2.81887,10.2891,7.70744,10.8929,0.465272,1.2037,1.55756,0.931153,1.14781,1.30085,0.542364,0.830276,0.606295,0.798759,0.894172
4.44278,0.718557,0.243333,4,15,0,9.24809,-0.176866,0.747981,4.29618,3.53569,11.5115,6.15309,19.6242,1.87837,1.47998,8.66951,6.61347,6.79555,1.89729,4.09171,3.95868,2.82051,2.24075,3.52863,1.62333,1.67868,1.08635,4.47989,6.19347,7.6274,15.4702,8.9736,21.8649,5.407,3.10331,10.3482,7.69981,11.2754,0.632429,1.3639,1.31956,0.94017,0.746916,1.17621,0.541109,0.55956,0.362116,1.4933,0.574852
7.4867,0.885341,0.243333,4,15,0,6.74372,-0.413247,0.453446,4.75733,4.0386,11.1283,5.97041,19.824,2.3079,1.13933,9.16407,6.74535,7.1087,1.40006,3.55419,4.16554,1.95914,2.47058,2.98432,1.44961,2.07567,0.970957,3.99831,6.15739,7.5928,15.2939,7.92955,22.2946,5.29221,2.58894,11.2397,7.71631,11.107,0.466688,1.18473,1.38851,0.653046,0.823526,0.994773,0.483205,0.691891,0.323652,1.33277,1.70542
11.2552,0.982777,0.243333,5,31,0,2.12479,0.110666,0.181462,3.59226,3.9243,11.041,6.07168,18.3366,1.78005,0.43361,8.10332,5.09105,7.28076,2.64676,3.42745,4.1296,2.27615,3.76046,3.56196,2.43228,2.74406,2.71782,2.93348,6.23901,7.35175,15.1706,8.34783,22.097,5.34201,2.86589,10.8474,7.80887,10.2142,0.882253,1.14248,1.37653,0.758717,1.25349,1.18732,0.810761,0.914686,0.905941,0.977828,1.08553
12.1517,0.951025,0.243333,4,15,0,-1.4494,-0.0972443,0.424444,3.87061,4.42826,11.6788,6.13466,19.7614,2.00282,0.109481,8.40695,6.22574,7.695,2.38235,3.25299,3.67748,2.38896,2.423,3.2252,2.67001,2.48255,1.66711,2.90137,6.25296,7.68125,15.3562,8.52362,22.1844,5.22801,2.77949,10.8895,7.89284,10.5964,0.794115,1.08433,1.22583,0.796321,0.807668,1.07507,0.890002,0.827518,0.555702,0.967122,0.566303
8.26562,0.469445,0.243333,5,31,0,2.51567,-0.312775,0.238961,4.15771,4.45763,10.8282,6.13579,19.4334,1.92181,1.42392,8.15649,6.45333,7.28234,1.82563,3.161,4.46815,1.85593,2.67719,3.28897,1.9659,2.48083,1.41341,3.29786,5.98334,7.61863,15.2964,7.99172,22.1106,5.21078,3.38982,10.6373,7.86674,10.5802,0.608543,1.05367,1.48938,0.618642,0.892396,1.09632,0.655299,0.826945,0.471136,1.09929,0.814635
9.04499,1,0.243333,4,15,0,-0.441868,-0.0388326,0.527701,3.47733,4.15295,11.4217,5.66752,19.7676,2.38246,1.01236,7.88446,5.96819,7.83958,2.8249,3.64689,3.8951,1.76834,2.33099,3.00965,1.62694,3.0335,1.72647,3.1909,6.30223,7.79984,15.3168,7.43585,22.0986,5.39211,2.6393,10.918,7.69466,11.0305,0.941632,1.21563,1.29837,0.589445,0.776997,1.00322,0.542312,1.01117,0.575489,1.06363,0.637757
6.99542,0.638314,0.243333,4,15,0,4.83056,0.0560531,0.221952,4.24545,3.47842,10.5532,6.54804,19.0196,2.52174,0.40091,8.55993,6.29113,8.07682,2.43396,4.36449,4.80202,4.07569,3.33493,2.91486,2.43669,2.58,1.86219,3.11315,6.6794,7.8429,15.3553,10.6237,22.3545,5.4366,2.8376,11.1399,8.15331,11.19,0.81132,1.45483,1.60067,1.35856,1.11164,0.971619,0.812231,0.859999,0.620728,1.03772,0.952568
4.41121,0.805308,0.243333,4,15,0,6.87551,-0.157386,0.38336,2.90387,3.75759,12.0985,5.44439,18.9273,1.85291,0.515544,8.7367,6.19953,8.09892,3.35603,4.1375,2.98332,1.68679,3.4619,3.76275,2.08377,2.17521,1.69384,3.10626,6.2599,7.89509,15.0818,7.13119,22.3892,5.61566,2.59932,10.9119,7.89338,11.2052,1.11868,1.37917,0.994442,0.562264,1.15397,1.25425,0.694591,0.725072,0.564614,1.03542,0.512599
6.98254,0.654469,0.243333,4,15,0,12.0492,-0.0874394,0.213528,4.74503,4.62861,11.4266,6.32015,19.444,1.98932,0.557612,8.7298,6.38988,8.06964,1.75487,2.78897,4.3882,2.98297,2.96585,3.52122,2.40474,2.17615,2.1557,2.8387,6.4999,7.41758,15.8148,9.30312,22.4098,5.51054,2.96235,10.906,8.54558,10.9083,0.584955,0.929656,1.46273,0.994324,0.988617,1.17374,0.801579,0.725384,0.718565,0.946234,1.07298
6.20497,0.958044,0.243333,4,15,0,3.32867,-0.212179,0.225716,3.82513,4.50653,11.2754,5.87273,19.3851,1.65218,0.194707,8.39398,5.39608,7.53977,1.93703,2.91747,3.6105,1.99428,2.6058,3.49662,2.39242,2.40582,1.92938,2.57156,5.76215,7.424,14.8859,7.86701,21.9909,5.1488,2.58712,10.7998,7.32546,10.1113,0.645675,0.97249,1.2035,0.66476,0.8686,1.16554,0.797472,0.801941,0.643128,0.857185,0.787463
10.6264,0.846968,0.243333,4,15,0,5.24617,0.0366242,0.231893,4.22777,4.13713,11.3877,5.49932,19.1865,2.48996,0.211661,8.61029,5.45884,8.01505,2.32704,3.36423,3.99538,3.13134,3.0334,3.08667,2.80217,2.07996,2.06799,3.03055,6.55481,7.50136,15.383,8.63066,22.2199,5.57662,3.01383,10.6903,7.52682,11.0456,0.775679,1.12141,1.33179,1.04378,1.01113,1.02889,0.934056,0.69332,0.689329,1.01018,0.9676
10.7185,0.8954,0.243333,5,47,0,-1.65305,-0.289672,0.311399,4.24933,3.98935,11.1312,6.11857,19.6771,1.41338,0.916641,8.48693,5.69316,8.18296,2.25957,3.59238,4.18749,2.13038,2.28738,4.2434,2.15187,2.14473,1.81178,2.49434,6.5089,7.58173,15.3187,8.24895,21.9645,5.65678,3.06851,10.6317,7.50493,10.6773,0.75319,1.19746,1.39583,0.710128,0.762461,1.41447,0.71729,0.714908,0.603925,0.831447,0.678357
8.98061,0.672415,0.243333,4,15,0,5.05565,-0.194469,0.332433,3.89191,4.47543,11.2182,6.73401,19.297,0.895282,0.469074,8.61797,6.13999,7.96791,2.04269,2.93514,4.15742,3.71156,2.81731,4.0865,2.26221,2.5123,1.95925,2.6323,5.9346,7.41057,15.3756,10.4456,22.1143,4.98178,2.73128,11.1303,8.09925,10.6002,0.680897,0.978381,1.38581,1.23719,0.939103,1.36217,0.75407,0.837433,0.653084,0.877432,0.582277
6.44233,0.969545,0.243333,5,31,0,1.6757,-0.293081,0.30105,4.03037,2.99423,11.1042,5.50352,18.8637,2.68452,1.12822,8.70391,6.2578,7.02655,1.94031,4.73286,4.32763,2.3803,2.92228,2.36125,1.47195,2.38577,1.8539,3.68638,5.97068,7.72709,15.4318,7.88381,21.786,5.04577,2.60017,11.0897,8.1117,10.7129,0.646771,1.57762,1.44254,0.793432,0.974093,0.787083,0.490651,0.795256,0.617967,1.22879,0.901087
5.86137,0.81548,0.243333,5,31,0,7.71499,-0.109337,0.564364,4.02077,2.75559,11.1751,6.3545,19.0963,3.00709,1.45446,8.34247,6.48469,7.20839,1.81676,4.68253,4.1034,3.60829,3.42771,2.40604,1.158,2.1269,1.17823,3.38357,5.83753,7.43812,15.2785,9.96279,22.524,5.41314,2.61246,10.4694,7.66292,10.592,0.605586,1.56084,1.3678,1.20276,1.14257,0.802015,0.386,0.708968,0.392743,1.12786,1.5125
3.35128,0.847335,0.243333,5,31,0,13.1978,-0.00377751,0.241533,3.94665,4.98677,11.3173,6.39363,19.5146,0.661322,0.112747,8.44744,6.19736,7.59333,1.98567,2.54267,4.10438,3.07356,2.84966,4.24289,2.66834,2.13172,2.19472,2.88233,5.93233,7.52943,15.4217,9.46719,22.3643,4.90421,2.78109,10.5792,8.39208,10.4757,0.661892,0.847556,1.36813,1.02452,0.949886,1.4143,0.889448,0.710573,0.731574,0.960778,0.561717
2.05572,0.732257,0.243333,4,15,0,11.7724,-0.170257,0.33174,4.06195,4.52409,11.5992,6.04484,19.1793,0.813684,0.312641,8.00809,5.78456,8.4263,2.43183,2.80312,3.83128,2.11162,2.75495,4.63907,2.46858,3.36676,1.49446,2.38789,6.49378,7.32721,15.4305,8.15646,21.9342,5.45276,2.78122,11.3749,7.27902,10.8142,0.81061,0.934373,1.27709,0.703875,0.918316,1.54636,0.82286,1.12225,0.498154,0.795964,0.537128
5.55045,0.999162,0.243333,4,15,0,6.01926,-0.103989,0.313826,4.29823,3.69523,12.1738,5.82422,18.7178,1.59135,0.831743,9.53471,5.66459,7.99874,2.26962,3.51292,3.11972,3.06891,3.23165,3.89065,1.68945,1.81805,1.89087,2.94733,6.56785,7.20815,15.2936,8.89313,21.9494,5.482,2.5212,11.3528,7.55547,10.9461,0.756539,1.17097,1.03991,1.02297,1.07722,1.29688,0.563151,0.606016,0.630291,0.982445,1.3769
7.06319,0.987609,0.243333,4,15,0,1.75602,-0.150334,0.202427,4.18784,3.76332,11.9876,5.7256,18.9095,1.46149,1.26312,8.94277,5.45401,7.64761,2.07332,4.18481,3.104,2.11434,3.40331,3.66637,1.8397,1.69862,2.49595,2.55172,6.26116,7.94814,15.0916,7.83993,22.3128,5.12786,3.10282,10.6414,7.94995,10.1993,0.691108,1.39494,1.03467,0.704778,1.13444,1.22212,0.613232,0.566207,0.831982,0.850573,0.72224
5.62084,0.801317,0.243333,4,15,0,7.73015,-0.185334,0.18409,4.01724,3.80385,12.1066,5.46355,18.5782,1.69432,1.02565,9.41955,5.62042,7.84022,2.28448,4.04939,3.10266,2.87491,3.35303,3.39024,1.82448,1.54903,1.95297,2.76481,6.30172,7.85324,15.2092,8.33846,21.9312,5.08456,2.85013,10.9686,7.57339,10.605,0.761494,1.3498,1.03422,0.958302,1.11768,1.13008,0.60816,0.516344,0.650989,0.921602,0.854874
8.11162,0.994266,0.243333,4,15,0,0.864581,0.0533039,0.473477,3.87539,4.35588,11.7029,6.75175,18.7488,1.9935,0.545108,8.48852,5.27968,6.87351,2.28093,3.47985,3.78188,1.98005,3.3454,3.11634,2.36056,2.08442,2.18738,3.88418,6.15632,7.83573,15.4848,8.7318,22.0942,5.10984,2.90567,10.5729,7.46706,10.7577,0.760309,1.15995,1.26063,0.660015,1.11513,1.03878,0.786853,0.694808,0.729126,1.29473,0.441917
8.69981,0.935479,0.243333,4,15,0,0.768661,-0.0878834,0.166779,3.91889,3.96488,11.3396,5.46125,19.414,1.36539,0.905118,8.45567,5.43154,7.32764,2.31581,3.47887,4.03933,2.89498,2.9436,3.67486,1.92403,1.86998,2.09326,3.36179,6.2347,7.44375,15.3789,8.35623,22.3576,5.04026,2.82915,10.3257,7.5248,10.6894,0.771935,1.15962,1.34644,0.964993,0.981201,1.22495,0.641344,0.623327,0.697752,1.1206,0.866379
5.52042,0.784066,0.243333,4,23,0,1.82204,0.0388684,0.604092,3.48802,3.86389,11.5187,6.00534,19.4838,2.03764,0.769114,8.66765,5.63148,8.02,2.41555,3.73118,4.23938,2.31239,2.13906,3.18506,1.9626,2.19534,1.70038,2.63342,5.90356,7.59507,15.758,8.31772,21.6229,5.2227,2.73171,10.863,7.33186,10.6534,0.805183,1.24373,1.41313,0.770795,0.713021,1.06169,0.654199,0.73178,0.566794,0.877806,0.98097
13.2969,0.97012,0.243333,4,15,0,3.94541,-0.196585,0.222191,4.08106,3.89748,12.0668,6.07134,19.4635,2.33003,0.500617,8.39445,5.68826,7.82688,2.04556,3.45183,3.07649,1.85513,2.23665,2.90534,2.3646,2.29584,2.03804,2.96216,6.12662,7.3493,15.1433,7.92647,21.7001,5.23538,2.86522,10.6903,7.7263,10.789,0.681854,1.15061,1.0255,0.618376,0.745549,0.968448,0.788199,0.765279,0.679347,0.987386,1.03044
